N,P,K,temperature,humidity,ph,rainfall,label
100,8,44,24.45086066051556,89.76994586807143,6.871527412271944,61.04919418101141,13
85,14,56,25.583389051934994,84.72510204976636,6.351437526660858,46.510680693144934,13
80,25,54,26.2124636721217,81.12961254915517,6.412895231893428,55.8332675756,13
99,19,44,23.295428774217836,81.73675134721277,6.98117658015763,48.79199194775343,13
116,34,44,26.304082854600317,81.11387203513176,6.820604623140597,54.18190701392485,13
98,19,45,24.187912566297005,80.9628872236709,6.761925352849169,60.48839506133457,13
98,27,50,24.3106883390964,83.39125121357215,6.382432106897191,43.83583646150811,13
87,24,59,26.07479487725282,88.2153168776072,6.478107105114589,59.76448717648613,13
99,10,42,24.93951132041113,88.65334185742529,6.611312819399203,63.990316326907134,13
113,28,51,25.76551602599139,84.71539446564427,6.818801928284522,51.54613593581251,13
116,14,54,27.513072705877743,83.1131859661684,6.207219002594116,46.557314496616186,13
117,25,54,26.914421846381277,84.18587492934599,6.446503598632858,41.998407276607985,13
115,6,58,26.61210202448914,84.3776056966283,5.885328477070449,52.46507678745962,13
108,5,52,26.93591630766413,84.6262209223349,6.660756972266987,42.057956008298504,13
86,6,54,27.473609095075687,86.85965848872621,6.455287819877261,50.994190908330275,13
99,20,49,26.983729254698623,86.46230046364839,6.6089322127873045,62.14860309573079,13
83,18,42,26.82608105981416,84.68828338483499,6.379134100909857,47.37757441876548,13
79,20,55,25.878243342328606,87.23866490740686,6.545744433261887,65.24889309960855,13
115,24,54,25.755102143517835,81.20136299198857,6.440773302074272,58.47179468119755,13
90,21,47,26.815732157881335,81.30773885448879,6.404892737610578,63.01872646125199,13
116,6,51,25.592793694248734,81.35786202251548,6.853737198256399,47.55905367237263,13
80,29,45,26.15348857113573,87.63530818777322,6.192439400051596,55.96210692989077,13
84,26,55,27.498192699400317,83.65608935718014,6.492770119087871,39.29096583071452,13
103,20,45,27.257293756580196,86.82732248327409,6.837465935750566,42.17950640569837,13
82,22,56,26.430969182442112,79.59214112952337,5.921020441127903,64.3133750171126,13
99,27,57,24.407051231378528,83.90717628629326,6.32202775432841,53.938666456905395,13
94,21,53,25.30427061256685,86.76966620294398,6.315605879946408,44.37574432129854,13
93,18,50,25.94119546300819,83.4619848663922,6.7362832411736235,50.6733118244851,13
118,22,46,26.15573315471584,81.37892505329091,6.142237193901961,57.97347450114812,13
82,15,44,23.479892749908345,84.74718836376465,6.347791205222116,52.17854594647452,13
85,17,49,26.253702789638496,85.82846608674348,6.55423814839252,57.57993153771969,13
105,30,55,25.59751090814148,82.24525145423281,6.322215275721769,64.56018940406977,13
99,23,46,27.095476953600475,81.71598986976025,6.235605353298055,58.823641641742284,13
97,14,47,26.314637523404517,80.38999522532866,6.8753552857210565,66.39767205303059,13
90,16,46,26.92883131964321,84.7233958489938,6.7570344474103985,56.51259441140722,13
88,5,48,25.210650128452617,89.67568488001051,5.8708071004099125,53.51227729434285,13
82,8,54,27.52871548591849,87.1248177425963,6.374011754108533,46.7064001629929,13
96,15,44,24.471191614176902,86.00560399013445,6.506698824064024,53.808846748638715,13
112,25,54,25.133494450601045,84.36704057201949,6.393604536404649,53.201663125116355,13
81,3,56,26.39004104208413,82.69162216862206,7.0845527329334335,36.868115539879504,13
96,14,55,25.868370417338813,86.97767431270017,6.657865208154159,31.80358044785822,13
89,10,45,27.029797423063062,80.42150662140133,7.049824935631352,42.25210049959392,13
89,27,42,26.603566676077044,89.52447187721779,6.268044892815392,61.52764279356907,13
112,24,47,26.281584287810965,80.43003394905146,6.465998435759396,50.46071036270381,13
103,23,48,26.700130181865113,86.21211335702576,6.826666441408109,36.681110127781345,13
95,8,46,26.755732104830724,86.26448023071758,6.8884739718746895,58.76360728342183,13
116,9,49,23.75778151548165,89.10592762225019,6.238355091240205,52.1904368702178,13
115,20,55,27.113014420290906,80.1139929781978,6.4556150075898895,44.022318021507616,13
125,4,43,23.610164215410666,82.61154130410551,6.470733689751757,53.52673699007099,13
90,10,48,24.975269881669337,82.51797754094837,6.227790554056317,54.13920944727438,13
96,24,50,23.842272005719092,81.4263289524544,6.821698812656067,46.41160581916801,13
83,29,57,24.872040263272314,88.67939106813041,6.075194907051241,39.70688278179513,13
113,9,43,26.311852739523175,84.2373701218197,6.248730031703919,49.567297463334526,13
95,8,48,25.229967164022906,86.43126153043056,6.401606293598329,51.054921317270825,13
115,6,48,25.718545996759726,87.39238766107972,6.391432094932858,67.87409440257264,13
91,7,53,26.26400821269742,83.87714207905734,6.808999290138695,48.3083022890787,13
86,9,45,24.833939447802194,85.64854072623456,6.367930544552902,53.74679589474238,13
107,32,57,24.272805868198496,85.3910553200048,6.900837104892701,57.734461074316556,13
109,28,52,24.375543791951923,81.00144082493438,6.570445886936448,51.14747067780314,13
82,5,46,25.877817095882545,87.80203413792923,6.331389433157773,46.676741646477325,13
86,17,46,24.368009463521858,81.41902715183723,6.323459425497924,49.54798459232292,13
99,25,45,26.361875264510864,81.38503523733246,6.231105798908713,46.7770337649244,13
110,22,53,25.865711828992385,87.4653505208236,6.37711757183386,47.651751483644205,13
89,19,44,25.551162740559768,82.5946715660482,6.409876328450668,61.27497789394141,13
95,12,48,26.732543764900814,80.5263793065716,6.194033284399556,60.589927963557386,13
94,6,48,25.721765054054675,85.93309454305242,6.324503676492501,47.80587211386499,13
86,14,53,25.637782868118588,89.12682542624218,6.573083683691121,61.72856553528855,13
93,17,59,25.203910538947504,86.8670738250945,6.4951989726082555,58.03747860607216,13
110,10,49,27.294234380703706,87.89140743971649,6.425424109017548,47.152215918988944,13
93,13,50,27.01000453280173,86.45438412624709,6.457783881349025,39.83098033886295,13
104,26,56,24.393382612300083,90.2425750268558,6.752605059942576,53.07840245473395,13
101,22,50,24.590016724161632,83.47460956957963,6.196261474326569,47.13590887397508,13
113,5,49,27.582782813544,84.20527628247999,6.261935122278686,42.691495140538684,13
86,0,50,26.681217643489468,86.53272399745124,6.828085436833843,47.82252505446844,13
117,8,48,26.826033242691352,83.39480668068713,6.342775978294027,36.42680291352191,13
83,20,52,26.52055243013485,87.48791537542985,6.321562410747665,68.58042310525157,13
90,20,47,25.74972836578357,82.27887713368627,6.560110055427721,62.15842845934441,13
77,29,47,25.081425521214882,87.6084273252016,5.9896833568907875,47.79227780684164,13
92,16,49,25.025626767089996,82.43717508065625,6.407786425173662,53.28921400672938,13
121,23,50,27.014737385016616,88.96667903722985,6.123203580120468,63.172712060254284,13
80,14,51,27.20054104306111,87.66400165606292,6.3082937834155,53.64912710650839,13
96,22,60,25.928978709799946,82.22121264269619,6.406330860092493,38.06951048428337,13
115,34,46,25.445076122028993,83.72276078187586,6.265066786889407,44.62077256682747,13
93,22,53,26.10852576576239,83.04781292332032,6.241029441836924,44.61968525698171,13
103,25,44,24.0869351810013,82.51482760157496,6.285612037538485,57.87247671237396,13
94,22,43,25.123161497325157,82.00369793231202,6.469231211949839,47.41660668121856,13
119,9,51,26.679246993619394,84.46720774964261,6.037153284314982,42.039546077624735,13
101,24,51,23.975236043633632,83.10969116668443,6.189041228209229,57.30375523249915,13
90,12,47,25.84139236601713,80.57287543804075,6.332752682417444,54.85496595445939,13
92,3,44,26.00691465668272,85.80331094356838,6.7883494605643016,50.95126238111324,13
85,20,49,27.36015006512874,88.52929200082114,6.382527450536442,59.30437278936451,13
112,28,54,24.676584279452943,84.06780774240369,6.610628262379663,63.15288569040572,13
95,24,49,26.140256727282214,81.7583377602521,6.017368892335532,58.099257440288405,13
118,6,48,24.372427433425482,89.13020651221808,6.4651506842245965,54.782659997546915,13
76,18,41,27.155350171159288,85.4074240448538,6.562081681636144,66.88950435276095,13
87,22,49,25.777978431414642,82.34629179888395,6.358898214373122,53.50761891234946,13
119,7,48,24.250540094568873,83.74577293668378,6.736838502450589,58.33961371462327,13
123,10,42,24.482571532065972,82.47521000737926,6.702765661728128,57.39660088466442,13
109,10,51,25.80543288806977,87.01105034660692,6.338863364233695,56.119467813377696,13
117,17,49,24.430901526634635,86.12526700112612,6.485527041332919,55.015426545435986,13
112,12,46,24.69349973870564,89.19214681769579,6.58373122593134,65.75733815527457,13
85,10,56,24.2318837891769,88.30514060815503,6.5412172758469,57.65577328740582,13
84,33,49,25.4689226059773,88.68700950303239,5.965793083217612,40.81634406836084,13
121,28,51,26.209675769003965,82.74820623051589,6.842434944219797,62.56571416214965,13
117,31,45,26.812771779310474,83.07942155181881,6.368775231891408,39.402803718653104,13
116,26,49,25.251991709474535,87.4252565597661,6.769983002664719,40.08876712813506,13
80,21,48,25.489352198254274,82.15862541645382,7.074924268040592,47.107473127154776,13
115,10,56,26.148601723783663,87.87678403740334,6.512700128536831,36.418354503076,13
104,18,58,23.61433295325294,87.03150885414745,6.4531880434842135,39.72425256699563,13
109,28,51,24.679827349088065,88.71302035910793,6.577311876464623,60.124746242088904,13
81,28,51,24.14724777969852,88.53376807432903,6.19212954789721,52.67512458878253,13
89,22,56,25.149363539773912,85.93716570243151,6.114099773746122,50.416574735331835,13
96,21,51,25.030540220836524,88.50979834255355,6.523251153125602,68.3877060932833,13
107,15,52,25.028391929795994,82.02695473334278,7.11080859346031,50.48028043894698,13
92,20,57,24.058726147040996,84.90799784126895,6.481545561219651,52.832110523479585,13
99,9,54,25.602101362938264,86.0028026867829,6.222765356048329,54.06744275291092,13
100,15,52,25.302397252305543,81.8327469129427,6.300697176563862,54.426880542409926,13
111,26,52,26.77847032227876,86.98314219479225,6.779982720700513,41.14806512490576,13
94,24,57,24.43572116964476,82.68473328056902,6.281823650836365,43.02344984072464,13
90,17,51,26.786347081524823,81.49101189919708,6.35463940844292,59.76583195470353,13
113,2,46,26.8798821563262,84.70452216509229,6.293456225442625,39.22784399918005,13
98,26,50,24.965916696939452,80.04516833860669,6.865884673997644,61.90209344301155,13
103,13,52,26.973442337137286,86.64760736754474,6.261439976652092,57.56838970345822,13
94,25,54,25.60580232243252,86.03574156667511,6.697234317989212,65.44585653001874,13
104,11,43,26.58863923949379,87.1178242970867,6.067577763246082,48.99463006846669,13
125,4,49,24.8189374651009,82.61458619802826,6.713737987967009,53.2545026696246,13
95,5,53,26.4496016078467,86.50604129287085,6.764028633523848,50.54008610638844,13
87,28,48,24.077032644269593,88.29178173831885,6.140907127681374,57.29990488586378,13
87,5,57,25.900553572471534,82.62093201113024,6.30531924046776,48.01608210547713,13
96,13,55,25.33242969903067,87.70345928506025,6.250097397231172,43.644834355928275,13
120,14,53,26.004192019396083,82.69387724496987,6.852432647232266,49.30288864971911,13
113,16,56,26.968039847478654,88.339494959388,6.941252308190533,56.89618488670936,13
88,10,45,26.485930298692125,89.86604949290619,6.136164394360696,52.30350975386316,13
112,29,58,25.653482092787037,84.66407584926853,6.684951263492916,60.29895973435173,13
121,0,58,25.03095599840212,80.1839185141431,6.707897145614505,56.96182501616167,13
100,23,50,26.836834854965304,86.32808526994538,6.69347724761189,61.61123026844308,13
89,2,50,26.44744076296833,82.74549754042194,6.897814613338239,44.71063074679096,13
96,22,50,25.651890987163753,85.52122801734623,6.808642686863875,57.43579017123722,13
95,22,53,26.628007257696297,81.60805166815005,6.198282629488073,53.03666437049555,13
85,6,58,26.912483844919713,83.72735854142378,7.070548362751319,34.09716318083136,13
91,11,56,24.508344860307446,90.03050474979605,6.491603632230475,59.88100279113844,13
109,20,50,24.94107550132412,81.19392961623552,6.1755219535274,43.95981244296426,13
117,23,51,25.812091360102766,80.81697251935266,6.137481357785039,51.29134718046605,13
98,11,54,25.27700257547844,84.35724091688208,6.487885017724815,51.4453461664051,13
79,4,55,26.758383794197044,87.30754850895246,6.395817176934404,63.396201794174594,13
85,9,53,25.774956080387984,83.03323613369263,6.934122405383622,45.851587924901494,13
88,24,51,23.809953897348798,80.5311443215997,6.625296934910177,44.26490104282701,13
85,17,47,23.974470545061415,84.06928836219619,6.580392869770323,51.83317096336802,13
101,18,47,27.609384928320864,90.1191163240808,6.58689651882963,59.938339350765375,13
87,22,55,24.30059470281914,88.14329489130543,6.076019363097232,49.713098137929855,13
117,32,52,24.3275823969732,88.034173368754,6.923175205461459,43.442486994787714,13
106,21,60,24.29066418804854,86.33753627070116,6.347091882041041,53.59772352856916,13
121,28,43,27.040186996457773,89.4037911613451,6.269773668801833,51.603295055098286,13
122,30,49,24.732113067459757,80.89522586782202,7.038450356179536,38.76017181981984,13
81,16,53,27.362610806581998,88.31375825234093,6.4934419442154185,52.08398701939315,13
96,17,57,25.100216468757456,87.01980032639757,6.419964236921691,38.77132959131647,13
91,15,50,24.549604669156707,86.40091602068624,6.540251283859126,52.37434573989525,13
104,18,48,26.154545405597275,84.02250878028727,6.078864698329432,38.19283013962451,13
82,24,55,26.868426175164448,79.95430876138225,6.05254716888149,52.75317043172491,13
93,16,44,25.22544781954166,80.06328219501223,6.355502039365885,64.25913554630354,13
121,18,48,25.687004087478094,83.76258738381954,6.656284827448177,55.64524897513949,13
80,16,51,26.46282484563017,88.25858300743671,6.276553605580044,67.86965176607461,13
80,18,48,26.68828164901022,87.20188747125516,6.8800293413818725,50.66106856656778,13
107,18,44,27.953589615298306,86.38030931194007,6.826428320430661,43.70411804201474,13
82,27,52,23.993055846661917,89.09279233538105,6.113250501536902,45.47839193633246,13
112,23,49,26.70189897591392,87.71527411002668,6.692882583619026,51.07206391484193,13
88,25,57,25.433112050683366,90.70148227705221,6.923726756627904,63.1807140193942,13
95,19,56,24.523563716019925,89.23256481490371,6.281982028803035,65.03553150129255,13
79,25,59,26.511182159369472,83.88856465349271,6.5908667840828326,40.545452200590304,13
93,4,44,26.087144781956507,86.8843582761148,6.545978007113641,46.94915481050995,13
90,30,43,25.308129562657307,88.59610321123137,6.296966157146309,59.052788117700494,13
93,21,53,25.818588752881983,87.87333862573962,6.443512397422089,51.68775740187529,13
103,30,50,24.22540876731211,80.48295481058098,6.812485357708754,46.74794600058846,13
119,20,60,25.312399968210254,83.58148452864177,6.800622497206361,37.52848953431512,13
95,17,52,26.47595070986183,81.13986197361218,6.449506408505757,46.86470814093249,13
95,1,50,24.908025191665004,85.05374564686703,6.8150554414158995,42.483734444397975,13
107,18,53,24.43533735527617,82.31345086478974,6.786015905012123,54.99759548309588,13
84,23,47,25.183289358884902,81.26189259708622,6.2936423012787115,41.388842260332005,13
102,7,54,23.893863018069847,84.089877921425,6.069400955329584,46.08807981017115,13
117,34,46,24.268551555607026,86.28221740365356,6.692749012986206,51.64525685548767,13
114,24,43,26.184639172384614,81.88899810212308,6.923696778244072,46.79726277200775,13
96,14,55,24.931462656487245,83.64443789337933,6.938731252859626,39.378820172523305,13
112,20,43,25.359998665911693,85.91508092869665,5.968088888023226,50.93671210790494,13
91,5,48,26.27743275255717,83.6534533356865,6.864297239557576,47.47507890910942,13
103,25,49,26.24163297228303,83.05732905605454,6.195982420807828,37.56872511069758,13
75,28,51,24.04738721696896,88.39409275215264,6.140275028824185,54.76211373016493,13
121,4,46,24.70437218333341,83.3543535825732,6.8122534559201275,49.7600354394773,13
89,2,44,25.370533177305703,87.0173559192199,6.481539578609778,50.23083200799785,13
92,8,51,25.414714247371663,88.98239011200805,6.30012601075403,51.63174426088696,13
96,11,52,24.337736158989525,86.07051330381498,6.07936622431712,51.83586633037271,13
88,11,49,24.14639562611968,85.18851535971208,6.313187359456592,54.629921655876856,13
99,13,51,25.846228629841313,89.34588074145465,6.36635728637106,59.26904871530595,13
118,28,45,25.271750731370503,84.26762019789838,6.473751216299828,39.06125171616378,13
85,6,51,24.466343178815148,85.92013245084868,6.315439537068122,42.567775225826814,13
114,3,48,26.226614635680814,87.72579813621036,6.305178148252467,52.529044161962894,13
90,29,55,23.891481658862084,86.41036501852201,6.312928601687202,41.48039863981878,13
105,9,57,25.417454248313504,82.29994963472762,6.928099570930074,60.30615000482509,13
94,16,47,23.686183761157576,82.4302746198855,6.837989556217085,42.6949239889665,13
107,28,56,25.557472035886992,84.73593947944993,6.892721195618638,54.934788739980114,13
109,27,56,25.052023656085805,84.86099225095353,6.666660574001408,59.458855808085126,13
84,11,54,27.242867881794755,88.65136754000068,6.432225129184094,54.18312492347806,13
94,18,50,24.294623895888503,86.66072634106263,6.3422619834638905,58.058169211944204,13
81,25,44,26.388850324756476,87.09729871594038,6.781463681477215,43.47813413818489,13
107,11,42,27.494481742552956,85.0392112464065,6.1220459346375415,52.506607467295055,13
91,24,53,25.606447229778144,85.24367074415109,6.103625283069781,62.38252969071674,13
106,7,58,26.931489451576258,85.19665211869209,6.4973787185665275,52.95589397920251,13
109,33,44,24.28602840120783,87.41462644950693,6.413217603299248,56.242135507566815,13
94,7,48,24.877749632357666,83.8663733849127,6.821405198441405,46.68234676905297,13
103,6,43,23.704134879115582,85.83425115044408,6.606927976287933,43.19296801397675,13
98,7,51,26.065014790007034,83.86927808152504,6.993139671911834,58.24266525843963,13
116,25,47,24.57568225969247,80.90767403949141,6.959786639591866,40.01700615917365,13
98,21,57,25.880536276420887,81.72987347681716,7.13093780970649,40.761979437563944,13
84,20,46,27.097931860884117,87.4514783978551,6.45513321546133,54.070877605357296,13
86,8,43,26.81063472394318,86.83810182070866,6.538153017245077,45.16683814662061,13
80,13,45,27.590036156355154,86.59598025854334,6.571581319789559,51.82809585050911,13
87,11,48,25.639533096197244,83.60934925015533,6.796587387858284,35.61586720264579,13
86,22,50,24.37635348384012,80.5288870526587,6.163865099168586,42.2385210076125,13
114,14,59,25.148804652019187,84.06373232908611,7.00505663472689,54.36170237726291,13
102,20,47,27.191940771131566,80.59874215445751,6.155554262744654,41.8072923633927,13
86,23,53,26.329659355018272,82.85183715517985,6.133014783443102,47.20513071091011,13
94,15,46,26.32326327940868,81.35902271214407,6.522617070852927,57.505422615721145,13
98,11,49,23.73986942939621,83.80151136393137,6.137123050903924,43.42850145333509,13
86,22,50,26.42050966081138,87.7541892033881,6.23972863524189,61.21852992034748,13
76,20,52,26.177210138706734,88.0757329390333,6.3842214006658615,57.485390299564486,13
89,7,48,25.711831447188633,82.87991553433517,6.8534829025303745,47.54021658456176,13
107,15,56,24.554599946235346,79.97695609109755,6.276892258812199,39.02938469458106,13
88,29,53,26.703464142738184,82.77459765952369,6.25514847784716,51.98445934593991,13
82,22,50,25.508100751524672,86.1487771172445,6.342253243759785,59.795448049827435,13
119,19,55,26.176487208587996,87.97604107332948,6.467234788933283,61.04096622673267,13
82,8,55,25.909405072578522,84.32368721553752,6.862830055005351,43.70085374522904,13
87,21,49,24.163699105315814,79.98722375877433,6.318779159226639,44.59039056744973,13
82,30,48,26.844676604251596,88.06990072591478,6.362868371611681,55.779195914815546,13
87,17,50,25.539212090645673,88.43393462507153,6.24536017681836,62.12194385597258,13
81,24,40,26.32940986695899,86.12430355048076,6.361047336171774,55.735529926677806,13
117,22,51,25.644885053006384,84.49120863534961,6.956597982937174,46.91096822454078,13
102,5,56,24.30647876448737,85.56877763304456,6.141630324786965,32.31848100563219,13
108,18,43,25.950831761797975,80.91786361104633,6.241572774903654,51.86061095866758,13
117,30,55,25.38053367422917,87.60623824588149,6.73093715052527,48.64883138061781,13
119,29,52,25.046937275006847,79.91625839536675,6.707160762676244,56.575649161194015,13
103,16,52,23.99121168060835,82.322311662727,6.770177195094245,47.969018764231315,13
89,4,50,26.184420852971304,80.24474107927362,6.751628958133887,56.62032098918031,13
88,10,43,25.017408070802365,89.9474361856336,6.218602919335946,50.39808043633889,13
104,6,51,25.842727352005607,82.71935370594268,7.126091416436146,57.99674923227704,13
117,16,42,25.836831991821498,81.37058003207392,6.221828026664341,52.144108242268715,13
78,24,58,26.613601873299466,81.15307136710315,6.216042964593216,57.25621529166165,13
101,19,52,24.065604883603065,83.18157786600939,6.30710952529938,58.488466758157855,13
112,21,49,26.414362644518455,86.39122292051592,6.188721370547912,43.53201737136127,13
90,18,53,25.19480402206635,82.74186325354411,6.411148241676755,52.667254052674785,13
109,24,46,24.79199492211248,84.61021504923926,6.791363318838319,64.6384255324524,13
113,24,49,26.35925034818666,87.56010991781363,6.17532878709044,53.11130347142821,13
88,14,45,24.63852214250692,85.76286897089892,6.186424163965297,46.19101029923794,13
103,25,42,26.021883917578844,85.77497698126959,6.796953455725879,41.518728053637005,13
119,11,51,25.166795143295925,82.1795751951255,6.746611832424908,62.52459572975357,13
120,22,53,26.628160429475535,81.88885123935167,7.008349009596746,64.17954846261705,13
117,20,49,26.288672259440382,81.92091553647293,6.284852350674071,61.00489305493882,13
121,4,57,25.32866034244878,80.8749875556076,6.554753242856594,55.12280148625804,13
109,14,47,24.73603484821692,79.65774288040511,6.193658158051652,33.676228232132665,13
101,9,51,25.43579559133348,83.42190646730778,7.050284535941887,63.14695043654753,13
95,14,54,24.638375515617835,87.69507077712565,6.788636406923881,33.87163925174174,13
111,18,54,25.480355953117773,88.22004694135447,6.523385341735722,66.04904692217309,13
93,21,54,25.69595199413322,83.26778336360645,6.215823926915868,40.05869398232084,13
76,29,58,23.845493340581186,88.00482059613896,6.214577516381072,45.90205871949799,13
103,13,54,25.935044277830496,79.62467073484551,6.152228559153418,44.76444552545229,13
109,12,52,26.405873672558794,87.98640413798327,6.750839028517522,44.07706537950736,13
95,11,48,25.17742477002904,84.18388724493008,6.07717593297489,40.4233162763356,13
116,28,46,25.549027043011634,82.43266491160043,6.905424336819795,62.67323838680326,13
89,19,45,23.703778928703983,84.54780083922583,6.547636294378619,57.028405488532016,13
94,8,50,25.50667464443803,82.82668267221551,6.587812314103183,52.428384868286884,13
118,13,53,25.11037327145685,90.51963772793346,6.150927332036626,43.35918607168422,13
90,16,43,25.538401006494485,86.30669058026312,6.539904528397513,43.80126572185628,13
84,14,55,27.020250524231578,87.62430060125547,6.396358165249227,62.04746438854948,13
81,11,46,25.3020774101945,81.49973085780965,7.075632222103219,48.104798263584186,13
110,3,59,26.05770110546239,85.12135013783922,6.675264779145341,41.78546007298794,13
96,16,46,25.72035539391097,84.87047469620035,6.5702077711470235,38.52603435052957,13
77,26,50,26.443749158886558,85.45600839856233,6.699982469185457,45.4581030682336,13
112,24,54,25.844133199515117,89.30962578890163,6.9241462127381626,57.54171022732665,13
92,6,52,24.52258140378365,88.75988548081543,6.262406705565194,41.92123084769404,13
80,15,42,25.637484263748707,80.74301526025197,6.835532759855709,51.78797589523001,13
93,3,51,26.06445059398339,87.07695233240537,6.893184410154259,48.16275556637699,13
105,33,48,25.33012236577611,82.329622364251,6.208668471526972,55.993924480232465,13
114,6,57,25.653839862089654,81.56414873661808,6.586775875371169,47.418016888431325,13
82,13,43,24.783297211454467,83.65539847844855,6.441827387860601,62.50657194092416,13
88,14,43,23.35362244627833,84.78167690810112,6.318180477195537,46.31152767930156,13
103,14,48,24.124263580475667,84.58296988395422,6.200317523903822,42.07517883794034,13
105,17,47,26.706476577995105,87.30119177247603,6.089583234876217,52.48508235456789,13
93,4,51,25.7913531960751,89.31083369617575,6.5587531260176375,47.56667956955744,13
93,28,53,25.314538459348675,82.91341199264771,6.057901681891265,48.14872139949088,13
97,3,52,25.871921218560086,86.77920824867074,6.43352941870814,54.511158491137785,13
106,16,50,25.867392041712442,88.79374604129198,6.546371838452376,59.9483178491242,13
102,9,48,24.619107238864444,90.4140501804693,6.878365385367474,64.90584203915346,13
96,18,48,25.680718551273472,84.0337126859291,6.483664266758238,56.69900033299115,13
90,4,45,26.291630137727402,87.4910228870399,7.037494148468869,47.33234337372775,13
101,6,51,26.09783130218671,84.16240234164168,6.778597501074769,34.91550480518194,13
94,12,59,26.182855473882626,86.58557297762798,6.581573077354522,40.575458160697764,13
116,11,52,25.079827017558156,83.63709393673106,6.489028171573522,49.31788208989653,13
76,22,52,26.326255500179823,87.75937473283052,6.317421839115259,53.75226170932649,13
99,11,45,24.68413824277135,82.56939064991478,7.003013094337245,65.21297234256932,13
98,1,42,23.217675092988728,85.06322725652124,6.784976834601247,59.81612648765858,13
96,9,48,25.94073417893472,82.6546798216153,6.8923768813340685,61.6994678107215,13
106,20,52,24.887252495098743,87.02057719232567,6.480519591328993,47.48231739115954,13
81,14,58,25.570812523882232,85.15069131223676,6.002889516071962,44.97073626408406,13
115,12,45,23.90771426863153,82.68806303490564,6.812463797223837,50.85868920412447,13
87,13,43,23.860259592960453,83.57275143576581,6.356955690017988,47.800766158373584,13
111,17,51,24.746888483864918,87.28850477614536,6.353271754166641,53.88047946566837,13
102,19,54,24.03834048798327,81.29246415652185,7.071108719722878,51.485396062652214,13
120,30,45,25.984265868939854,80.2833638424949,7.055170357354135,42.42851587458,13
92,9,47,27.34071775059019,81.86973077938069,7.030742736971334,41.94951148035006,13
91,10,52,25.003900986027137,86.85456875933399,6.578065608052408,48.262425208373436,13
85,18,48,27.716606097441264,87.15079796264976,6.819577207389829,50.29247243926783,13
111,15,50,26.0138756656809,86.96667825052188,6.534738994854349,44.94337117504159,13
95,11,59,25.815055846758057,86.66888480705688,6.503032224809499,42.79335987614623,13
105,22,51,26.817414959909737,80.74921246277451,7.051556859966676,60.99246894305061,13
116,33,55,26.505591933708573,84.53263033983818,6.462843565454436,46.000826881122336,13
80,20,51,27.222479940739426,79.994782167499,6.19048104937349,55.129988788337734,13
123,9,50,26.64796560250154,84.52473331117204,5.881220744438726,47.10000069698556,13
79,28,58,26.05565639154416,83.71930029006988,6.317320690062346,41.225969428485314,13
118,8,57,23.870278549774945,89.66748713126036,6.189278877541927,34.88409049697378,13
115,25,49,24.816431801867132,85.79071357797147,6.56807471963888,48.53829410989876,13
90,17,44,24.935058507005337,81.19127039570661,6.190081102398146,63.1125644307217,13
91,21,40,25.55682456051765,80.2710087640765,6.347027765982766,55.44978164610908,13
119,3,43,24.53775281103824,83.3964166767643,6.621034028631325,53.44875488187351,13
103,13,49,26.223788774387135,82.70165164966176,7.009028114650761,61.15098449640493,13
79,25,47,23.48634319981786,81.76668562329179,5.9492505722440505,35.61131334528884,13
120,5,53,25.964505759136813,85.29680863745337,6.001830675765431,45.60905645420092,13
94,10,48,26.255116300757106,86.00212677351551,5.973145269291941,31.01077152715567,13
81,26,44,26.680652678766542,85.7472371020074,6.34949952702198,46.02900128047311,13
117,29,50,26.758174555630884,84.78874916691524,6.247558501805142,43.513481698200344,13
123,7,57,25.633336444593827,85.55221035704349,5.854567490037548,50.79867269509468,13
89,25,50,24.606409120384054,81.0160238147163,6.8788103320596985,51.79321956662153,13
102,33,52,24.709837434926783,81.02401859135662,6.937509450004446,61.01094217993375,13
122,24,48,26.8585575001076,83.1889824804192,6.715997866917455,63.97023179132826,13
106,1,54,26.327724325529484,88.35879297449215,6.229453041498986,53.486010830909336,13
118,28,43,26.786657933859036,89.01498590201189,6.303407881681853,65.01566915572295,13
77,8,59,25.784713826694933,85.09393532335481,6.021282412341416,60.3097559663768,13
112,24,51,26.41271597661281,84.19413491923122,6.129394135435321,34.020601403994895,13
110,21,55,24.448235781266305,88.77472935829564,6.571986560732542,55.01144369785759,13
87,5,44,26.56522521373162,86.2012133966262,7.006040346541662,63.83802565557373,13
117,32,43,26.374054023237573,82.57416199523743,6.701439557352808,44.437322347644766,13
120,7,46,23.52158798645578,82.57269369445521,6.755157805774647,56.79563510622529,13
91,8,46,26.33546132314342,80.47527844630652,6.439318472798325,50.13425335617639,13
121,15,50,24.966155472573497,82.56890598340034,6.798913658462803,42.67457603024888,13
93,21,47,26.48282532455999,81.70981221535662,6.183761233622809,47.38611637467517,13
107,19,44,25.534574725726895,79.82365093351676,6.011153654009893,38.936241074092294,13
99,22,50,25.095126366075988,80.64302016871272,6.235860252480851,41.54224782444223,13
94,1,50,24.563924607483983,84.27574091423145,6.640390155951062,44.945016048781426,13
121,21,54,26.261839339364847,81.55182928986453,6.129361299530142,47.30603225440954,13
105,24,56,24.151202424088048,90.19814023592131,6.726725695994474,52.50757496084954,13
96,12,53,24.751564419317965,83.6379412925383,6.999719147363297,59.496265851352675,13
